Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Unit Price Total Measure,Unit Price Total Measure Unit,Unit Price Base Measure,Unit Price Base Measure Unit,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Beae product countdown end at (product.metafields.beae.countdown),Beae product countdown start at (product.metafields.beae.countdown_from),Conservação (product.metafields.custom.conservacao),Descricao Institucional (product.metafields.custom.descricao_institucional),Preço plano anual (product.metafields.custom.preco_plano_anual),Titulo institucional (product.metafields.custom.titulo_institucional),EComposer product countdown end at (product.metafields.ecomposer.countdown),EComposer product countdown start at (product.metafields.ecomposer.countdown_from),Google: Custom Product (product.metafields.mm-google-shopping.custom_product),Informações sobre alérgenos (product.metafields.shopify.allergen-information),Tipo de chocolate (product.metafields.shopify.chocolate-type),Cor (product.metafields.shopify.color-pattern),Preferências dietéticas (product.metafields.shopify.dietary-preferences),Sabor (product.metafields.shopify.flavor),Tipo de farinha/grão (product.metafields.shopify.flour-grain-type),Ficha técnica do alimento (product.metafields.shopify.food-product-form),Instruções de aquecimento (product.metafields.shopify.heating-instructions),Material (product.metafields.shopify.material),Forma (product.metafields.shopify.shape),Tipo de entrada de chá (product.metafields.shopify.tea-input-type),Produtos complementares (product.metafields.shopify--discovery--product_recommendation.complementary_products),Produtos relacionados (product.metafields.shopify--discovery--product_recommendation.related_products),Configurações de produtos relacionados (product.metafields.shopify--discovery--product_recommendation.related_products_display),Impulsionamentos de produtos na pesquisa (product.metafields.shopify--discovery--product_search_boost.queries),Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Status
garrafa-kombucha-280-ml,,,,,,,,,Morango com limão,,,,,,,,KBML280,280.0,shopify,deny,manual,17.99,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0774/1148/3884/files/Imagem_do_WhatsApp_de_2025-09-24_a_s_16.13.53_a6623f3b.jpg?v=1759972419,2,GARRAFA KOMBUCHA - 280 ML - Move Gourmet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0774/1148/3884/files/Imagem_Principal_-_KOMBUCHA3.png?v=1759972419,g,,,
garrafa-kombucha-280-ml,,,,,,,,,Abacaxi com Hortelã,,,,,,,,KBABH280,280.0,shopify,deny,manual,17.99,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0774/1148/3884/files/Imagem_Principal_-_KOMBUCHA3.png?v=1759972419,3,GARRAFA KOMBUCHA - 280 ML - Move Gourmet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0774/1148/3884/files/Imagem_Principal_-_KOMBUCHA.png?v=1759972419,g,,,
garrafa-kombucha-280-ml,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0774/1148/3884/files/Imagem_Principal_-_KOMBUCHA.png?v=1759972419,4,GARRAFA KOMBUCHA - 280 ML - Move Gourmet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kit-move-kids,Kit Cesta Move Kids,"<p>Uma cesta recheada de delícias doces e salgadas, tudo artesanal e feito com o maior carinho, para criar um momento inesquecível.</p>",Move Gourmet,"Alimentos, bebidas e tabaco > Alimentos > Cestas de alimentos para presente",Salgado,,true,Title,Default Title,,,,,,,,PRD00891,959.0,shopify,deny,manual,163.90,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0774/1148/3884/files/IMG_6158.heic?v=1758921728,1,,false,"Kit Cesta Move Kids, Doces e Salgados Artesanais","Kit Cesta Move Kids com doces e salgados artesanais, feito com carinho para um momento especial das crianças. Presente inesquecível. Peça já.",,,,,,,,,,,,,,,,,,,,,trigo,,,,,,,,,,,,,,,,g,,,active
suco-de-uva-integral-1un-250ml,Suco de uva integral - 1un 250ml,,Move Gourmet,"Alimentos, bebidas e tabaco > Bebidas > Sucos, milkshakes e smoothies",Suco,,true,Title,Default Title,,,,,,,,PRD00620,250.0,shopify,deny,manual,16.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0774/1148/3884/files/ImagemPrincipal-Suco.png?v=1756815667,1,Suco de uva integral - 1un 250ml - Move Gourmet,false,Suco de Uva Integral 250 ml,"Suco de uva integral em garrafa de 250 ml, com o sabor natural da fruta para o seu dia a dia. Prático para levar aonde quiser. Peça já.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,,active
crostinis-e-parmesao-1un-50g,Crostini de Parmesão 1un 50g,"<p><span data-sheets-root=""1"">Polvilho azedo, polvilho doce, azeite de oliva extra virgem , batata doce , queijo parmesão zero lactose, pimenta preta moída, sal .</span></p>",Move Gourmet,"Alimentos, bebidas e tabaco > Alimentos > Aperitivos e petiscos > Croutons",Snack,"Sem açucar, Snack proteico, Zero Glúten",true,Title,Default Title,,,,,,,,PRD00591,50.0,shopify,deny,manual,21.89,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0774/1148/3884/files/Sem_nome_600_x_589_px_1.jpg?v=1774435594,1,Crostini de Parmesão 1un 1kg - Move Gourmet,false,Crostini de Parmesão Crocante Sem Lactose 50g,"Crostini crocante de parmesão com batata doce e azeite de oliva, sem lactose. Snack de 50g pronto para consumo, perfeito para o dia. Peça já.",,,,,,,,,,,,,,"<p><b>Produto pronto para consumo.</b><br> Conservar em local seco e arejado, longe do calor e da umidade.<br> Após aberto, consumir em até <b>5 dias</b> para manter a crocância.</p>","<p>Os <b>Crostinis de Parmesão</b> da MOVE são uma opção leve, funcional e cheia de sabor para acompanhar seu dia. Feitos com <b>polvilho azedo e doce</b>, <b>batata-doce</b> e <b>azeite de oliva extravirgem</b>, eles são naturalmente crocantes, sem glúten e com perfil nutricional equilibrado.</p> <br> <p>O toque especial fica por conta do <b>queijo parmesão zero lactose</b> e da <b>pimenta preta moída</b>, que juntos criam uma explosão de sabor suave e elegante, perfeita para servir como snack, entrada ou acompanhamento leve.</p> <br> <p>É uma releitura clean e gourmet de um biscoito salgado — com ingredientes limpos, textura irresistível e praticidade total.</p>","R$ 9,80",<p><b>Crocância sofisticada com toque de parmesão e azeite extravirgem</b></p>,,,,,,,nao-contem-lactose,,,,,,,,,,,,,g,,,active
crostinis-e-parmesao-1un-50g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0774/1148/3884/files/ImagemPrincipal-Crostines.png?v=1774435594,2,Crostini de Parmesão 1un 50g - Move Gourmet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
crostinis-e-parmesao-1un-50g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0774/1148/3884/files/beneficio1-move_8.jpg?v=1774435594,3,Crostini de Parmesão 1un 50g - Move Gourmet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
crostinis-e-parmesao-1un-50g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0774/1148/3884/files/IMG_2370.jpg?v=1774435594,4,Crostini de Parmesão 1un 50g - Move Gourmet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mini-pao-move-frango-6un-360g,Mini Pão Move Frango - 6un. 360g,"<p><span data-sheets-root=""1"">Farinha de amêndoas, recheio de frango desfiado (peito de frango, cebola, pimentão, azeite de oliva extravirgem, páprica doce, coentro, alho), tapioca granulada, bebida vegetal de amêndoas (água, amêndoas e carbonato de cálcio), creme culinário vegetal (água, óleo de girassol, pasta de amêndoas, amido de tapioca, sal), ovos, queijo mussarela zero lactose, queijo parmesão zero lactose, azeite de oliva extravirgem, fermento biológico, sal e estabilizantes goma acácia e fosfato tricálcico. </span></p>",Move Gourmet,"Alimentos, bebidas e tabaco > Alimentos > Padaria > Pães e pãezinhos doces",Pão,"Lanche fit, Sem lactose, Zero Glúten",true,Title,Default Title,,,,,,,,mpmfa,360.0,shopify,deny,manual,79.20,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0774/1148/3884/files/Design_sem_nome_-_2026-03-25T074854.407.jpg?v=1774526887,1,Mini Pão Move Frango - 6un. 360g - Move Gourmet,false,Mini Pão Move de Frango Sem Glúten e Sem Lactose,"Mini pão recheado com frango desfiado e farinha de amêndoas, sem glúten e sem lactose. Lanche prático e ultracongelado, só aquecer. Peça já.",,,,,,,,,,,,,,"<p><b>Produto ultracongelado.</b><br> Conservar no freezer (–18°C) até a data de validade.<br> Uma vez descongelado, não recongelar.</p> <br> <p><b>Modo de preparo (sem descongelar):</b><br> Pré-aqueça o forno a 180°C por 10 minutos.<br> Retire o plástico da embalagem e leve ao forno por <b>25 a 30 minutos</b>, ou até o interior aquecer completamente e a casquinha dourar levemente.<br> Para mais crocância, finalize por 3 minutos na airfryer.</p>","<p>O <b>Mini Pão MOVE de Frango</b> é aquele salgado nutritivo e reconfortante, feito para os momentos em que você quer algo prático, saudável e cheio de sabor. A base é uma massa fermentada naturalmente com <b>farinha de amêndoas</b> e <b>tapioca granulada</b>, sem glúten e sem lactose, com textura macia por dentro e levemente crocante por fora.</p> <br> <p>O recheio leva <b>frango desfiado</b> refogado com cebola, pimentão, coentro, alho e páprica doce, tudo no azeite de oliva extravirgem. A cremosidade vem do <b>creme vegetal</b> e dos <b>queijos zero lactose</b>, criando uma combinação leve, aromática e muito saborosa.</p> <br> <p>Perfeito para o café da manhã, lanche ou pré-treino. Um pão funcional e completo, que entrega prazer com consciência.</p>","R$ 50,40","<p><b>Sabor de casa em um pão leve, funcional e incrivelmente macio</b></p>",,,,ovos; leite; nozes,,,sem-gluten; nao-contem-lactose,,nozes,,,,,,,,,,,g,,,active
mini-pao-move-frango-6un-360g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0774/1148/3884/files/IMG_8605.jpg?v=1774435770,2,Mini Pão Move Frango - 6un. 360g - Move Gourmet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mini-pao-move-frango-6un-360g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0774/1148/3884/files/IMG_2272.jpg?v=1774435770,3,Mini Pão Move Frango - 6un. 360g - Move Gourmet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mini-pao-move-de-carne-fumeiro-8un-60g,Mini Pão Move Fumeiro - 6un. 360g,"<p><span data-sheets-root=""1""> Farinha de amêndoas, carne de fumeiro (carne suína), tapioca granulada, bebida vegetal de amêndoas (água, amêndoas e carbonato de cálcio), creme culinário vegetal (água, óleo de girassol, pasta de amêndoas, amido de tapioca, sal), ovos, queijo mussarela zero lactose, queijo parmesão zero lactose, azeite de oliva extravirgem, fermento biológico, sal e estabilizantes goma acácia e fosfato tricálcico. </span></p>",Move Gourmet,"Alimentos, bebidas e tabaco > Alimentos > Padaria > Pães e pãezinhos doces",Pão,"Lanche fit, Sem lactose, Zero Glúten",true,Title,Default Title,,,,,,,,mpmf,360.0,shopify,deny,manual,79.20,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0774/1148/3884/files/Design_sem_nome_-_2026-03-25T075030.158.jpg?v=1774526888,1,Mini Pão Move Fumeiro - 6un. 360g - Move Gourmet,false,Mini Pão Move de Fumeiro Sem Glúten e Sem Lactose,"Mini pão de fumeiro com farinha de amêndoas, sem glúten e sem lactose. Lanche prático e ultracongelado, só aquecer e servir. Peça já.",,,,,,,,,,,,,,"<p><b>Produto ultracongelado.</b><br> Conservar no freezer (–18°C) até a data de validade.<br> Uma vez descongelado, não recongelar.</p> <br> <p><b>Modo de preparo (sem descongelar):</b><br> Pré-aqueça o forno a 180°C por 10 minutos.<br> Retire o plástico da embalagem e leve ao forno por <b>25 a 30 minutos</b>, ou até o pão ficar bem aquecido e levemente dourado.<br> Para casquinha mais crocante, finalize por 3 minutos na airfryer.</p>","<p>O <b>Mini Pão MOVE de Fumeiro</b> é a união entre a tradição do interior e a nutrição contemporânea. Feito com farinha de amêndoas, tapioca granulada e creme vegetal à base de amêndoas, ele é leve, funcional e naturalmente livre de glúten e lactose.</p> <br> <p>O recheio traz a <b>carne de fumeiro</b> — suculenta, defumada artesanalmente e combinada com azeite extravirgem, queijo mussarela e parmesão zero lactose. A massa fermentada naturalmente ganha textura macia e um leve toque crocante por fora, com sabor profundo e autêntico.</p> <br> <p>Ideal para o café da manhã ou lanche salgado, é uma opção rica em proteína e cheia de personalidade, feita para quem busca sabor, saúde e afeto em cada mordida.</p>","R$ 50,40",<p><b>O sabor do fumeiro artesanal em um pão nutritivo e surpreendente</b></p>,,,,ovos; leite; nozes,,,sem-gluten; nao-contem-lactose,,nozes,,,,,,,,,,,g,,,active
mini-pao-move-de-carne-fumeiro-8un-60g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0774/1148/3884/files/ImagemdoWhatsAppde2025-08-04a_s_23.12.27_68da8733.jpg?v=1774435889,2,Mini Pão Move Fumeiro - 6un. 360g - Move Gourmet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pastel-de-bacalhau-portugues-1-un-65g,Pastel de Bacalhau Português – 6 un.  390g,"<p data-end=""371"" data-start=""99""><span data-sheets-root=""1"">Recheio de bacalhau (bacalhau, cebola , azeite de oliva extra virgem , alho poró, pimentão verde, páprica doce em pó, alho, salsa), polvilho doce, farinha de amêndoas , manteiga ghee , gema de ovo , creme culinário vegetal, sal.</span></p>",Move Gourmet,"Alimentos, bebidas e tabaco > Alimentos > Pratos prontos > Acompanhamentos e aperitivos prontos",Salgado,"Salgado fit, Sem lactose, Zero Glúten",true,Title,Default Title,,,,,,,,KMOVE-PASTBACALHAU-6,390.0,shopify,deny,manual,155.52,,true,false,,,,,,https://cdn.shopify.com/s/files/1/0774/1148/3884/files/Design_sem_nome_-_2026-03-25T075251.990.jpg?v=1774526888,1,Pastel de Bacalhau Português – 6 un. 390g - Move Gourmet,false,"Pastel de Bacalhau Português Sem Glúten, 6 un.","Pastel de bacalhau português com massa de farinha de amêndoas, sem glúten e sem lactose. Ultracongelado, prático de assar em casa. Peça já.",,,,,,,,,,,,,,"<p><b>Produto ultracongelado.</b><br> Conservar no freezer (–18°C) até a data de validade.<br> Uma vez descongelado, não recongelar.</p> <br> <p><b>Modo de preparo (sem descongelar):</b><br> Pré-aqueça o forno a 180°C por 10 minutos.<br> Retire o plástico da embalagem e aqueça por <b>18 a 22 minutos</b>, ou até ficar levemente dourado e bem aquecido no centro.<br> Se desejar crocância extra, finalize por 3 minutos na airfryer.</p>","<p>O <b>Pastel de Bacalhau Português</b> da MOVE é a combinação entre tradição e inovação. Um recheio clássico de bacalhau com ervas e azeite extravirgem, envolto em uma massa leve e naturalmente sem glúten, feita com <b>farinha de amêndoas</b>, <b>polvilho doce</b> e <b>manteiga ghee</b>.</p> <br> <p>No recheio, o bacalhau é desfiado e refogado com cebola, alho-poró, alho, pimentão, salsa e páprica doce. Uma explosão de aromas e sabores naturais, equilibrada e sem excessos. A cremosidade vem do <b>creme vegetal à base de amêndoas</b>, que traz leveza sem comprometer o sabor.</p> <br> <p>É uma releitura sofisticada e funcional de um ícone da cozinha lusitana — perfeita para um lanche nutritivo, leve e cheio de história.</p>","R$ 15,60","<p><b>Sabor autêntico, massa leve e ingredientes que respeitam seu corpo</b></p>",,,,leite; ovos; nozes,,,sem-gluten; nao-contem-lactose; organico,,,fresco,,,,,,,,,,g,,,active
pastel-de-bacalhau-portugues-1-un-65g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0774/1148/3884/files/ImagemdoWhatsAppde2025-08-04a_s_23.44.02_21fd5683.jpg?v=1774436039,2,Pastel de Bacalhau Português – 1 un. 65g - Move Gourmet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pastel-de-bacalhau-portugues-1-un-65g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0774/1148/3884/files/Imagem_do_WhatsApp_de_2025-08-04_a_s_23.21.45_6f97e1c1.jpg?v=1774436039,3,Pastel de Bacalhau Português – 1 un. 65g - Move Gourmet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pastel-de-frango-organico-1-un-65g,Pastel de Frango Orgânico  – 6 un.  390g,"<p data-end=""371"" data-start=""99"">Polvilho doce , frango desfiado (frango orgânico, cebola, pimentão verde , azeite de oliva extra virgem, páprica doce, coentro, sal, alho), farinha de amêndoas , manteiga ghee , gema de ovo , creme culinário vegetal (água, óleo de girassol, pasta de amêndoas, amido de tapioca, sal), requeijão cremoso zero lactose, sal.</p>",Move Gourmet,"Alimentos, bebidas e tabaco > Alimentos > Pratos prontos > Acompanhamentos e aperitivos prontos",Salgado,"Salgado fit, Sem lactose, Zero Glúten",true,Title,Default Title,,,,,,,,KMOVE-PASTFRANGO-6,390.0,shopify,deny,manual,118.80,,true,false,,,,,,https://cdn.shopify.com/s/files/1/0774/1148/3884/files/Design_sem_nome_-_2026-03-25T075251.990.jpg?v=1774526888,1,Pastel de Bacalhau Português – 6 un. 390g - Move Gourmet,false,"Pastel de Frango Orgânico Sem Glúten, 6 un.","Pastel de frango orgânico com massa de farinha de amêndoas, sem glúten e sem lactose. Ultracongelado, crocante ao assar. Receba em casa.",,,,,,,,,,,,,,"<p><b>Produto ultracongelado.</b><br> Conservar no freezer (–18°C) até a data de validade.<br> Uma vez descongelado, não recongelar.</p> <br> <p><b>Modo de preparo (sem descongelar):</b><br> Pré-aqueça o forno a 180°C por 10 minutos.<br> Retire o plástico da embalagem e leve ao forno por <b>18 a 22 minutos</b>, ou até dourar levemente e estar bem quente no centro.<br> Para uma finalização mais crocante, finalize por 3 minutos na airfryer.</p>","<p>O <b>Pastel de Frango Orgânico</b> da MOVE reinventa esse ícone da culinária brasileira com ingredientes limpos e uma massa que nutre. É crocante por fora, macio por dentro, com recheio cremoso, leve e cheio de sabor.</p> <br> <p>A massa é feita com <b>farinha de amêndoas, polvilho doce</b> e <b>manteiga ghee</b>, resultando em uma textura firme e dourada sem uso de trigo ou gordura hidrogenada. O recheio traz <b>frango orgânico</b> desfiado, refogado com pimentão, azeite extravirgem, páprica doce, coentro e requeijão zero lactose — uma combinação leve, aromática e nutritiva.</p> <br> <p>É pastel com propósito: para quem busca prazer e saúde no mesmo lanche.</p>","R$ 12,60","<p><b>Um pastel de verdade: saudável, cremoso e com carinho</b></p>",,,,leite; ovos; nozes,,,sem-gluten; nao-contem-lactose; organico,,,fresco,,,,,,,,,,g,,,active
pastel-de-frango-organico-1-un-65g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0774/1148/3884/files/ImagemdoWhatsAppde2025-08-04a_s_23.44.02_21fd5683.jpg?v=1774436039,2,Pastel de Bacalhau Português – 1 un. 65g - Move Gourmet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pastel-de-frango-organico-1-un-65g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0774/1148/3884/files/Imagem_do_WhatsApp_de_2025-08-04_a_s_23.21.45_6f97e1c1.jpg?v=1774436039,3,Pastel de Bacalhau Português – 1 un. 65g - Move Gourmet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
empada-de-bacalhau-portuques-1-un-76g,Empada de Bacalhau Português – 6 un.  456g,"<p data-end=""371"" data-start=""99"">Polvilho doce, recheio de bacalhau (bacalhau, cebola , azeite de oliva extra virgem , alho poró, pimentão verde, páprica doce em pó, alho, salsa), farinha de amêndoas , manteiga ghee , gema de ovo , creme culinário vegetal, requeijão cremoso zero lactose </p>",Move Gourmet,"Alimentos, bebidas e tabaco > Alimentos > Pratos prontos > Acompanhamentos e aperitivos prontos",Salgado,"Salgado fit, Sem lactose, Zero Glúten",true,Title,Default Title,,,,,,,,KMOVE-EMPBACALHAU-6,456.0,shopify,deny,manual,102.96,,true,false,,,,,,https://cdn.shopify.com/s/files/1/0774/1148/3884/files/Captura_de_tela_2026-03-25_075506.png?v=1774526889,1,Empada de Bacalhau Português – 6 un. 456g - Move Gourmet,false,"Empada de Bacalhau Português Sem Glúten, 6 un.","Empada de bacalhau português com massa de farinha de amêndoas, sem glúten e sem lactose. Salgado ultracongelado, 6 unidades. Receba em casa.",,,,,,,,,,,,,,"<p><b>Produto ultracongelado.</b><br> Conservar no freezer (–18°C) até a data de validade.<br> Uma vez descongelado, não recongelar.</p> <br> <p><b>Modo de preparo (sem descongelar):</b><br> Pré-aqueça o forno a 180°C por 10 minutos.<br> Retire o plástico da embalagem e leve ao forno por <b>20 a 25 minutos</b>, até ficar bem quente por dentro e levemente dourada por fora.<br> Aguarde 2 minutos antes de servir.</p>","<p>A <b>Empada de Bacalhau Português</b> da MOVE é uma releitura elegante e saudável de um clássico da cozinha ibérica. A massa é feita com <b>farinha de amêndoas</b>, polvilho doce e manteiga ghee — leve, sem glúten, rica em nutrientes e com textura delicadamente crocante.</p> <br> <p>O recheio traz lascas de <b>bacalhau verdadeiro</b>, refogado lentamente com azeite extravirgem, alho-poró, pimentão verde, cebola e páprica doce. A combinação é finalizada com <b>creme vegetal à base de amêndoas</b> e <b>requeijão zero lactose</b>, criando um recheio cremoso, saboroso e equilibrado.</p> <br> <p>Ideal para um lanche refinado ou para surpreender à mesa com uma receita afetiva e limpa, com raízes portuguesas e alma contemporânea.</p>","R$ 10,92",<p><b>Um toque do sul da Europa com ingredientes que cuidam</b></p>,,,,leite; ovos; nozes,,,sem-gluten; nao-contem-lactose; organico,,,fresco,,,,,,,,,,g,,,active
empada-de-bacalhau-portuques-1-un-76g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0774/1148/3884/files/Imagem_do_WhatsApp_de_2025-08-04_a_s_23.52.42_85131b36.jpg?v=1774436172,2,Empada de Bacalhau Português – 1 un. 76g - Move Gourmet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
empada-de-frango-organico-1-un-71g,Empada de Frango Orgânico  – 6 un.  426g,"<p data-end=""371"" data-start=""99""><span data-sheets-root=""1"">Polvilho doce, frango desfiado (frango orgânico, cebola, pimentão verde, azeite de oliva extra virgem, páprica doce, coentro, sal, alho),farinha de amêndoas , manteiga ghee , gema de ovo , creme culinário vegetal, requeijão cremoso zero lactose , sal.</span></p>",Move Gourmet,"Alimentos, bebidas e tabaco > Alimentos > Pratos prontos > Acompanhamentos e aperitivos prontos",Salgado,"Salgado fit, Sem lactose, Zero Glúten",true,Title,Default Title,,,,,,,,KMOVE-EMPFRANGO-6,426.0,shopify,deny,manual,14.30,,true,false,,,,,,https://cdn.shopify.com/s/files/1/0774/1148/3884/files/Captura_de_tela_2026-03-25_075506.png?v=1774526889,1,Empada de Bacalhau Português – 6 un. 456g - Move Gourmet,false,"Empada de Frango Orgânico Sem Glúten, 6 un.","Empada de frango orgânico ultracongelada, sem glúten e sem lactose. Massa leve de amêndoas e recheio temperado. Asse e sirva quentinha. Peça já.",,,,,,,,,,,,,,"<p><b>Produto ultracongelado.</b><br> Conservar no freezer (–18°C) até a data de validade.<br> Uma vez descongelado, não recongelar.</p> <br> <p><b>Modo de preparo (sem descongelar):</b><br> Pré-aqueça o forno a 180°C por 10 minutos.<br> Retire o plástico da embalagem e leve ao forno por <b>20 a 25 minutos</b>, até ficar bem quente por dentro e levemente dourada por fora.<br> Aguarde 2 minutos antes de servir.</p>","<p>A <b>Empada de Frango Orgânico</b> da MOVE entrega tudo que você espera de uma empada perfeita: casquinha firme por fora, recheio úmido, temperado e saboroso por dentro — com o diferencial de uma composição limpa, funcional e sem glúten.</p> <br> <p>O recheio é feito com <b>frango orgânico desfiado</b>, refogado com azeite extravirgem, cebola, alho, pimentão, páprica doce e coentro, garantindo um sabor fresco e aromático. Já a massa leva <b>farinha de amêndoas</b>, polvilho doce e manteiga ghee, resultando em uma textura leve, delicada e nutritiva. O toque de cremosidade vem do requeijão zero lactose e do creme vegetal.</p> <br> <p>Um clássico repensado para quem não abre mão de sabor, praticidade e ingredientes de verdade.</p>","R$ 9,10",<p><b>Tradição brasileira com ingredientes que nutrem de verdade</b></p>,,,,leite; ovos; nozes,,,sem-gluten; nao-contem-lactose; organico,,,fresco,,,,,,,,,,g,,,active
empada-de-frango-organico-1-un-71g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0774/1148/3884/files/Imagem_do_WhatsApp_de_2025-08-04_a_s_23.52.42_85131b36.jpg?v=1774436172,2,Empada de Bacalhau Português – 1 un. 76g - Move Gourmet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
empada-de-frango-organico-1-un-71g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0774/1148/3884/files/IMG_8591.jpg?v=1774436172,3,Empada de Frango Orgânico – 1 un. 71g - Move Gourmet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kit-experimentacao,Kit Experimentação,"<p><meta charset=""utf-8""> São 10 delícias da Move para 1 semana!<br></p>",Move Gourmet,"Alimentos, bebidas e tabaco > Alimentos > Pratos prontos > Acompanhamentos e aperitivos prontos",Salgado,,true,Title,Default Title,,,,,,,,PRD00124,1300.0,shopify,deny,manual,314.60,,true,false,,,,,,https://cdn.shopify.com/s/files/1/0774/1148/3884/files/imagem_produtos_Move_IA.png?v=1754304708,1,Kit Experimentação - Move Gourmet,false,"Kit Experimentação Move, 10 Delícias para a Semana","Kit Experimentação com 10 delícias da Move Gourmet, o suficiente para uma semana de lanches práticos. Ideal para conhecer a marca. Peça já.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,active
